response_id,category,price_band,price_lower_bound,price_upper_bound,price_midpoint_proxy,is_simulated
REAL-ARK-SURVEY-20260903-088,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-088,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-088,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-088,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-089,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-089,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-089,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-089,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-089,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-089,装饰摆件,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-089,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-090,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-090,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-090,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-090,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-090,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-090,装饰摆件,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-090,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-091,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-091,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-091,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-091,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-091,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-091,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-091,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-092,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-092,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-092,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-092,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-092,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-092,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-092,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-093,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-093,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-093,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-093,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-093,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-093,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-093,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-094,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-094,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-094,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-094,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-094,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-094,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-094,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-095,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-095,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-095,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-095,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-095,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-095,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-095,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-096,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-096,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-096,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-096,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-096,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-096,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-096,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-097,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-097,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-097,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-097,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-097,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-097,装饰摆件,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-097,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-098,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-098,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-098,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-098,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-098,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-098,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-098,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-099,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-099,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-099,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-099,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-099,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-099,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-099,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-100,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-100,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-100,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-100,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-100,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-100,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-100,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-101,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-101,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-101,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-101,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-101,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-101,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-101,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-102,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-102,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-102,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-102,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-102,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-102,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-102,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-103,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-103,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-103,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-103,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-103,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-103,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-103,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-104,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-104,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-104,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-104,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-104,手办模玩,1000元以上,1000.0,,1250.0,False
REAL-ARK-SURVEY-20260903-104,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-104,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-105,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-105,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-105,亚克力制品,80元以上,80.0,,100.0,False
REAL-ARK-SURVEY-20260903-105,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-105,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-105,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-105,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-106,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-106,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-106,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-106,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-106,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-106,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-106,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-107,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-107,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-107,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-107,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-107,手办模玩,1000元以上,1000.0,,1250.0,False
REAL-ARK-SURVEY-20260903-107,装饰摆件,200元以上,200.0,,250.0,False
REAL-ARK-SURVEY-20260903-107,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-108,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-108,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-108,亚克力制品,80元以上,80.0,,100.0,False
REAL-ARK-SURVEY-20260903-108,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-108,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-108,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-108,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-109,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-109,通行证,60元以上,60.0,,75.0,False
REAL-ARK-SURVEY-20260903-109,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-109,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-109,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-109,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-109,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-110,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-110,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-110,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-110,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-110,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-110,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-110,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-111,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-111,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-111,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-111,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-111,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-111,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-111,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-112,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-112,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-112,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-112,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-112,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-112,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-112,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-113,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-113,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-113,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-113,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-113,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-113,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-113,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-114,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-114,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-114,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-114,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-114,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-114,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-114,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-115,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-115,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-115,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-115,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-115,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-115,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-115,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-116,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-116,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-116,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-116,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-116,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-116,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-116,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-117,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-117,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-117,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-117,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-117,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-117,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-117,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-118,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-118,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-118,亚克力制品,51～80元,51.0,80.0,65.5,False
REAL-ARK-SURVEY-20260903-118,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-118,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-118,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-118,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-119,吧唧（徽章）,36元以上,36.0,,45.0,False
REAL-ARK-SURVEY-20260903-119,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-119,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-119,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-119,手办模玩,1000元以上,1000.0,,1250.0,False
REAL-ARK-SURVEY-20260903-119,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-119,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-120,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-120,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-120,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-120,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-120,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-120,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-120,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-121,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-121,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-121,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-121,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-121,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-121,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-121,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-122,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-122,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-122,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-122,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-122,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-122,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-122,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-123,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-123,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-123,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-123,毛绒玩偶,151～250元,151.0,250.0,200.5,False
REAL-ARK-SURVEY-20260903-123,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-123,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-123,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-124,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-124,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-124,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-124,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-124,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-124,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-124,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-125,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-125,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-125,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-125,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-125,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-125,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-125,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-126,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-126,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-126,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-126,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-126,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-126,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-126,日用生活,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-127,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-127,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-127,亚克力制品,31～50元,31.0,50.0,40.5,False
REAL-ARK-SURVEY-20260903-127,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-127,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-127,装饰摆件,50元内,50.0,50.0,50.0,False
REAL-ARK-SURVEY-20260903-127,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-128,吧唧（徽章）,26～35元,26.0,35.0,30.5,False
REAL-ARK-SURVEY-20260903-128,通行证,20元内,20.0,20.0,20.0,False
REAL-ARK-SURVEY-20260903-128,亚克力制品,80元以上,80.0,,100.0,False
REAL-ARK-SURVEY-20260903-128,毛绒玩偶,81～150元,81.0,150.0,115.5,False
REAL-ARK-SURVEY-20260903-128,手办模玩,201～500元,201.0,500.0,350.5,False
REAL-ARK-SURVEY-20260903-128,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-128,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-129,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-129,通行证,21～40元,21.0,40.0,30.5,False
REAL-ARK-SURVEY-20260903-129,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-129,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-129,手办模玩,501～1000元,501.0,1000.0,750.5,False
REAL-ARK-SURVEY-20260903-129,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-129,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-130,吧唧（徽章）,15元内,15.0,15.0,15.0,False
REAL-ARK-SURVEY-20260903-130,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-130,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-130,毛绒玩偶,250元以上,250.0,,312.5,False
REAL-ARK-SURVEY-20260903-130,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-130,装饰摆件,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-130,日用生活,101～200元,101.0,200.0,150.5,False
REAL-ARK-SURVEY-20260903-131,吧唧（徽章）,16～25元,16.0,25.0,20.5,False
REAL-ARK-SURVEY-20260903-131,通行证,41～60元,41.0,60.0,50.5,False
REAL-ARK-SURVEY-20260903-131,亚克力制品,30元内,30.0,30.0,30.0,False
REAL-ARK-SURVEY-20260903-131,毛绒玩偶,80元内,80.0,80.0,80.0,False
REAL-ARK-SURVEY-20260903-131,手办模玩,200元内,200.0,200.0,200.0,False
REAL-ARK-SURVEY-20260903-131,装饰摆件,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-131,日用生活,51～100元,51.0,100.0,75.5,False
REAL-ARK-SURVEY-20260903-132,吧唧（徽章）,15元内,15.0,15.0,15.0,False
