order_line_id,order_id,order_date,sku_id,quantity,unit_price,discount_rate,discount_amount,net_revenue,unit_cost,line_cost,payment_status,fulfillment_status,is_simulated,simulation_seed
ORD-0002808-3,ORD-0002808,2026-07-27,怒潮凛冬-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0002809-1,ORD-0002809,2026-07-02,司霆惊蛰-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0002810-1,ORD-0002810,2026-08-01,凯尔希·思衡托-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0002810-2,ORD-0002810,2026-08-01,维娜·维多利亚-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002811-1,ORD-0002811,2026-07-30,凯尔希·思衡托-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0002811-2,ORD-0002811,2026-07-30,酒神-吧唧（徽章）,2,18.0,0.1,3.6,32.4,5.4,10.8,paid,delivered,True,20260903
ORD-0002812-1,ORD-0002812,2026-08-01,酒神-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002813-1,ORD-0002813,2026-08-19,新约能天使-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002814-1,ORD-0002814,2026-07-04,怒潮凛冬-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,delivered,True,20260903
ORD-0002815-1,ORD-0002815,2026-08-17,纯烬艾雅法拉-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0002815-2,ORD-0002815,2026-08-17,缄默德克萨斯-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002816-1,ORD-0002816,2026-06-17,塑心-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0002816-2,ORD-0002816,2026-06-17,纯烬艾雅法拉-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002817-1,ORD-0002817,2026-06-28,凛御银灰-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0002818-1,ORD-0002818,2026-08-24,贝洛内-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002819-1,ORD-0002819,2026-08-18,结城理-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002820-1,ORD-0002820,2026-07-16,黍-通行证,2,39.0,0.0,0.0,78.0,12.48,24.96,paid,delivered,True,20260903
ORD-0002820-2,ORD-0002820,2026-07-16,纯烬艾雅法拉-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002821-1,ORD-0002821,2026-07-05,黍-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002821-2,ORD-0002821,2026-07-05,荒芜拉普兰德-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0002822-1,ORD-0002822,2026-07-27,缪尔赛思-手办模玩,2,699.0,0.0,0.0,1398.0,433.38,866.76,paid,delivered,True,20260903
ORD-0002823-1,ORD-0002823,2026-06-23,黍-日用生活,1,99.0,0.1,9.9,89.1,45.54,45.54,paid,delivered,True,20260903
ORD-0002824-1,ORD-0002824,2026-07-05,佩佩-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0002825-1,ORD-0002825,2026-06-15,谬因-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0002825-2,ORD-0002825,2026-06-15,酒神-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0002826-1,ORD-0002826,2026-06-10,斩业星熊-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002826-2,ORD-0002826,2026-06-10,维娜·维多利亚-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0002827-1,ORD-0002827,2026-07-12,新约能天使-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0002828-1,ORD-0002828,2026-08-09,黍-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,delivered,True,20260903
ORD-0002829-1,ORD-0002829,2026-08-05,怒潮凛冬-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0002830-1,ORD-0002830,2026-07-04,凛御银灰-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0002831-1,ORD-0002831,2026-06-15,凛御银灰-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0002832-1,ORD-0002832,2026-06-21,真言-日用生活,2,99.0,0.15,29.7,168.3,45.54,91.08,paid,delivered,True,20260903
ORD-0002832-2,ORD-0002832,2026-06-21,死芒-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,delivered,True,20260903
ORD-0002833-1,ORD-0002833,2026-07-16,纯烬艾雅法拉-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0002833-2,ORD-0002833,2026-07-16,缇缇-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002834-1,ORD-0002834,2026-08-11,凯尔希·思衡托-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002834-2,ORD-0002834,2026-08-11,赤刃明霄陈-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0002835-1,ORD-0002835,2026-07-01,Mon3tr-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0002836-1,ORD-0002836,2026-08-12,凛御银灰-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0002837-1,ORD-0002837,2026-07-29,荒芜拉普兰德-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0002837-2,ORD-0002837,2026-07-29,重岳-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0002838-1,ORD-0002838,2026-08-14,维娜·维多利亚-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0002839-1,ORD-0002839,2026-06-14,贝洛内-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0002840-1,ORD-0002840,2026-06-19,缄默德克萨斯-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002840-2,ORD-0002840,2026-06-19,凯尔希·思衡托-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002841-1,ORD-0002841,2026-06-22,真言-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002841-2,ORD-0002841,2026-06-22,贝洛内-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0002842-1,ORD-0002842,2026-06-26,塑心-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002843-1,ORD-0002843,2026-06-20,重岳-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0002844-1,ORD-0002844,2026-08-14,新约能天使-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0002845-1,ORD-0002845,2026-08-08,怒潮凛冬-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0002846-1,ORD-0002846,2026-08-09,缇缇-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0002846-2,ORD-0002846,2026-08-09,结城理-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0002846-3,ORD-0002846,2026-08-09,望-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0002847-1,ORD-0002847,2026-08-07,缇缇-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0002847-2,ORD-0002847,2026-08-07,酒神-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0002848-1,ORD-0002848,2026-08-15,荒芜拉普兰德-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0002849-1,ORD-0002849,2026-06-20,荒芜拉普兰德-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0002850-1,ORD-0002850,2026-08-05,谬因-装饰摆件,2,89.0,0.1,17.8,160.2,37.38,74.76,paid,delivered,True,20260903
ORD-0002851-1,ORD-0002851,2026-08-24,佩佩-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0002852-1,ORD-0002852,2026-06-21,缪尔赛思-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0002853-1,ORD-0002853,2026-08-27,焰狐龙梓兰-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0002853-2,ORD-0002853,2026-08-27,缄默德克萨斯-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002854-1,ORD-0002854,2026-08-17,凛御银灰-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0002855-1,ORD-0002855,2026-07-01,贝洛内-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002855-2,ORD-0002855,2026-07-01,Mon3tr-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002855-3,ORD-0002855,2026-07-01,纯烬艾雅法拉-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002856-1,ORD-0002856,2026-07-07,谬因-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0002856-2,ORD-0002856,2026-07-07,赤刃明霄陈-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002857-1,ORD-0002857,2026-07-26,佩佩-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0002858-1,ORD-0002858,2026-08-20,贝洛内-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002859-1,ORD-0002859,2026-06-03,赤刃明霄陈-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0002860-1,ORD-0002860,2026-07-26,黍-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0002860-2,ORD-0002860,2026-07-26,纯烬艾雅法拉-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0002861-1,ORD-0002861,2026-08-12,黍-通行证,2,39.0,0.0,0.0,78.0,12.48,24.96,paid,delivered,True,20260903
ORD-0002862-1,ORD-0002862,2026-06-18,凯尔希·思衡托-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0002863-1,ORD-0002863,2026-07-03,塑心-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0002863-2,ORD-0002863,2026-07-03,斩业星熊-亚克力制品,2,48.0,0.05,4.8,91.2,16.8,33.6,paid,delivered,True,20260903
ORD-0002864-1,ORD-0002864,2026-06-27,缇缇-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002865-1,ORD-0002865,2026-07-29,娜斯提-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0002866-1,ORD-0002866,2026-06-15,焰狐龙梓兰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002866-2,ORD-0002866,2026-06-15,余-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0002867-1,ORD-0002867,2026-06-01,纯烬艾雅法拉-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002868-1,ORD-0002868,2026-08-05,真言-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002869-1,ORD-0002869,2026-06-06,真言-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0002869-2,ORD-0002869,2026-06-06,死芒-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0002870-1,ORD-0002870,2026-06-27,斩业星熊-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002871-1,ORD-0002871,2026-08-04,归溟幽灵鲨-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,shipped,True,20260903
ORD-0002871-2,ORD-0002871,2026-08-04,纯烬艾雅法拉-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,shipped,True,20260903
ORD-0002872-1,ORD-0002872,2026-07-31,凯尔希·思衡托-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0002873-1,ORD-0002873,2026-08-09,Mon3tr-装饰摆件,2,89.0,0.0,0.0,178.0,37.38,74.76,paid,delivered,True,20260903
ORD-0002873-2,ORD-0002873,2026-08-09,怒潮凛冬-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0002873-3,ORD-0002873,2026-08-09,赤刃明霄陈-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002874-1,ORD-0002874,2026-07-09,焰狐龙梓兰-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002875-1,ORD-0002875,2026-06-23,黍-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002876-1,ORD-0002876,2026-06-28,Mon3tr-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0002876-2,ORD-0002876,2026-06-28,归溟幽灵鲨-装饰摆件,2,89.0,0.1,17.8,160.2,37.38,74.76,paid,delivered,True,20260903
ORD-0002877-1,ORD-0002877,2026-08-15,赤刃明霄陈-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0002878-1,ORD-0002878,2026-06-10,司霆惊蛰-手办模玩,1,699.0,0.05,34.95,664.05,433.38,433.38,paid,delivered,True,20260903
ORD-0002879-1,ORD-0002879,2026-06-25,死芒-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0002880-1,ORD-0002880,2026-06-18,凛御银灰-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002881-1,ORD-0002881,2026-06-15,Mon3tr-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0002882-1,ORD-0002882,2026-07-22,塑心-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0002883-1,ORD-0002883,2026-08-26,赤刃明霄陈-装饰摆件,1,89.0,0.15,13.35,75.65,37.38,37.38,paid,delivered,True,20260903
ORD-0002884-1,ORD-0002884,2026-08-14,司霆惊蛰-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,shipped,True,20260903
ORD-0002885-1,ORD-0002885,2026-08-04,酒神-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002886-1,ORD-0002886,2026-07-24,予愿安洁莉娜-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0002887-1,ORD-0002887,2026-06-21,黍-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002888-1,ORD-0002888,2026-06-07,焰狐龙梓兰-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002889-1,ORD-0002889,2026-06-26,归溟幽灵鲨-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,delivered,True,20260903
ORD-0002890-1,ORD-0002890,2026-06-29,死芒-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0002890-2,ORD-0002890,2026-06-29,重岳-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0002891-1,ORD-0002891,2026-06-11,赤刃明霄陈-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002892-1,ORD-0002892,2026-06-17,娜斯提-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0002892-2,ORD-0002892,2026-06-17,维娜·维多利亚-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002893-1,ORD-0002893,2026-06-19,Mon3tr-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0002894-1,ORD-0002894,2026-08-10,缪尔赛思-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0002894-2,ORD-0002894,2026-08-10,予愿安洁莉娜-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0002894-3,ORD-0002894,2026-08-10,贝洛内-吧唧（徽章）,2,18.0,0.0,0.0,36.0,5.4,10.8,paid,delivered,True,20260903
ORD-0002895-1,ORD-0002895,2026-07-24,怒潮凛冬-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0002896-1,ORD-0002896,2026-06-20,怒潮凛冬-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0002897-1,ORD-0002897,2026-06-21,余-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0002898-1,ORD-0002898,2026-08-27,重岳-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0002899-1,ORD-0002899,2026-06-28,Mon3tr-通行证,1,39.0,0.05,1.95,37.05,12.48,12.48,paid,delivered,True,20260903
ORD-0002900-1,ORD-0002900,2026-07-29,望-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,pending,True,20260903
ORD-0002900-2,ORD-0002900,2026-07-29,塑心-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,pending,True,20260903
ORD-0002901-1,ORD-0002901,2026-06-24,焰狐龙梓兰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002902-1,ORD-0002902,2026-06-12,赤刃明霄陈-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0002903-1,ORD-0002903,2026-07-26,司霆惊蛰-日用生活,2,99.0,0.1,19.8,178.2,45.54,91.08,paid,delivered,True,20260903
ORD-0002904-1,ORD-0002904,2026-06-06,荒芜拉普兰德-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0002904-2,ORD-0002904,2026-06-06,结城理-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002905-1,ORD-0002905,2026-06-29,归溟幽灵鲨-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,shipped,True,20260903
ORD-0002906-1,ORD-0002906,2026-06-10,望-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002907-1,ORD-0002907,2026-08-16,塑心-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,shipped,True,20260903
ORD-0002908-1,ORD-0002908,2026-06-01,缄默德克萨斯-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0002908-2,ORD-0002908,2026-06-01,焰狐龙梓兰-毛绒玩偶,1,128.0,0.15,19.2,108.8,61.44,61.44,paid,delivered,True,20260903
ORD-0002909-1,ORD-0002909,2026-08-24,新约能天使-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0002909-2,ORD-0002909,2026-08-24,荒芜拉普兰德-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002910-1,ORD-0002910,2026-06-27,斩业星熊-亚克力制品,1,48.0,0.05,2.4,45.6,16.8,16.8,paid,delivered,True,20260903
ORD-0002910-2,ORD-0002910,2026-06-27,重岳-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002911-1,ORD-0002911,2026-06-21,酒神-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,shipped,True,20260903
ORD-0002912-1,ORD-0002912,2026-06-16,荒芜拉普兰德-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002913-1,ORD-0002913,2026-08-05,纯烬艾雅法拉-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002913-2,ORD-0002913,2026-08-05,贝洛内-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0002914-1,ORD-0002914,2026-06-28,娜斯提-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002914-2,ORD-0002914,2026-06-28,谬因-手办模玩,2,699.0,0.05,69.9,1328.1,433.38,866.76,paid,delivered,True,20260903
ORD-0002915-1,ORD-0002915,2026-06-08,贝洛内-吧唧（徽章）,1,18.0,0.1,1.8,16.2,5.4,5.4,paid,delivered,True,20260903
ORD-0002916-1,ORD-0002916,2026-07-14,结城理-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002916-2,ORD-0002916,2026-07-14,结城理-亚克力制品,1,48.0,0.15,7.2,40.8,16.8,16.8,paid,delivered,True,20260903
ORD-0002917-1,ORD-0002917,2026-08-17,赤刃明霄陈-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002917-2,ORD-0002917,2026-08-17,死芒-吧唧（徽章）,1,18.0,0.05,0.9,17.1,5.4,5.4,paid,delivered,True,20260903
ORD-0002918-1,ORD-0002918,2026-08-07,缇缇-毛绒玩偶,1,128.0,0.1,12.8,115.2,61.44,61.44,paid,delivered,True,20260903
ORD-0002919-1,ORD-0002919,2026-07-27,缪尔赛思-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0002919-2,ORD-0002919,2026-07-27,司霆惊蛰-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002920-1,ORD-0002920,2026-08-29,贝洛内-吧唧（徽章）,1,18.0,0.0,0.0,18.0,5.4,5.4,paid,delivered,True,20260903
ORD-0002921-1,ORD-0002921,2026-06-17,死芒-毛绒玩偶,1,128.0,0.05,6.4,121.6,61.44,61.44,paid,delivered,True,20260903
ORD-0002922-1,ORD-0002922,2026-06-07,维娜·维多利亚-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002923-1,ORD-0002923,2026-06-02,司霆惊蛰-亚克力制品,1,48.0,0.0,0.0,48.0,16.8,16.8,paid,delivered,True,20260903
ORD-0002924-1,ORD-0002924,2026-08-09,荒芜拉普兰德-通行证,1,39.0,0.1,3.9,35.1,12.48,12.48,paid,delivered,True,20260903
ORD-0002924-2,ORD-0002924,2026-08-09,斩业星熊-手办模玩,1,699.0,0.0,0.0,699.0,433.38,433.38,paid,delivered,True,20260903
ORD-0002925-1,ORD-0002925,2026-06-16,余-日用生活,1,99.0,0.05,4.95,94.05,45.54,45.54,paid,delivered,True,20260903
ORD-0002926-1,ORD-0002926,2026-07-31,结城理-日用生活,1,99.0,0.0,0.0,99.0,45.54,45.54,paid,delivered,True,20260903
ORD-0002927-1,ORD-0002927,2026-06-23,缄默德克萨斯-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,paid,delivered,True,20260903
ORD-0002928-1,ORD-0002928,2026-08-04,贝洛内-日用生活,2,99.0,0.05,9.9,188.1,45.54,91.08,paid,delivered,True,20260903
ORD-0002929-1,ORD-0002929,2026-08-24,斩业星熊-亚克力制品,1,48.0,0.1,4.8,43.2,16.8,16.8,paid,delivered,True,20260903
ORD-0002930-1,ORD-0002930,2026-07-27,佩佩-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0002931-1,ORD-0002931,2026-07-27,缇缇-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002932-1,ORD-0002932,2026-07-23,缄默德克萨斯-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002932-2,ORD-0002932,2026-07-23,酒神-装饰摆件,1,89.0,0.1,8.9,80.1,37.38,37.38,paid,delivered,True,20260903
ORD-0002932-3,ORD-0002932,2026-07-23,贝洛内-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002933-1,ORD-0002933,2026-07-04,缇缇-装饰摆件,1,89.0,0.05,4.45,84.55,37.38,37.38,paid,delivered,True,20260903
ORD-0002934-1,ORD-0002934,2026-06-16,凛御银灰-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002935-1,ORD-0002935,2026-07-20,结城理-手办模玩,1,699.0,0.1,69.9,629.1,433.38,433.38,paid,delivered,True,20260903
ORD-0002935-2,ORD-0002935,2026-07-20,荒芜拉普兰德-装饰摆件,1,89.0,0.0,0.0,89.0,37.38,37.38,paid,delivered,True,20260903
ORD-0002936-1,ORD-0002936,2026-06-30,纯烬艾雅法拉-毛绒玩偶,1,128.0,0.0,0.0,128.0,61.44,61.44,cancelled,cancelled,True,20260903
ORD-0002937-1,ORD-0002937,2026-06-01,予愿安洁莉娜-通行证,1,39.0,0.0,0.0,39.0,12.48,12.48,paid,delivered,True,20260903
ORD-0002938-1,ORD-0002938,2026-08-05,斩业星熊-亚克力制品,2,48.0,0.0,0.0,96.0,16.8,33.6,paid,shipped,True,20260903
