bvid,title,description,owner_mid,owner_name,published_at,view,like,coin,favorite,share,reply,danmaku,source_url,source_type,metric_precision,collected_at,age_days,content_type,explicit_operator,publication_year,views_per_day,weighted_interactions,weighted_engagement_rate,intent_rate,discussion_rate,archive_reach_score,archive_momentum_score,archive_engagement_score,archive_content_score
BV1Fz4y1x7Wa,《明日方舟》SideStory「火山旅梦」活动先导PV,"--重铸未来 方舟启航--
《明日方舟》SideStory「火山旅梦」活动先导PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

________________________
奇妙也是生活的一部分。
小家伙，你现在开心吗？",161775300,明日方舟,2023-07-23T12:10:00+00:00,1263512,105982,33954,18449,13864,4049,6381,https://www.bilibili.com/video/BV1Fz4y1x7Wa,official_public_aggregate,exact_api,2026-09-02T18:57:10.340949+08:00,1139.2973322076505,event_pv,,2023,1109.0274367198376,261644.0,0.20707678280855266,0.06704803753347811,0.008254769246354605,36.0655737704918,32.60473588342441,73.95264116575592,46.393442622950815
BV18X4y1n7xC,主线动画《明日方舟：冬隐归路》先导PV2,"我听人说过……关于雪怪的传说……

主线动画《明日方舟：冬隐归路》 锐意制作中",161775300,明日方舟,2023-07-22T13:20:24+00:00,844472,105368,25079,10686,17816,4877,2965,https://www.bilibili.com/video/BV18X4y1n7xC,official_public_aggregate,exact_api,2026-09-02T18:57:40.658319+08:00,1140.2484433187615,animation_brand,,2023,740.6035105315414,239144.0,0.2831876012466962,0.07610317452798909,0.009286275921522561,18.397085610200364,15.664845173041893,95.26411657559198,40.63752276867031
BV1FV4y1t7Cp,《明日方舟》2023「音律联觉-愚夜密函」官方录播,2023明日方舟音律联觉-愚夜密函官方录播已正式上线，本次录播bilibili大会员抢先观看1个月，后续可免费观看。,161775300,明日方舟,2023-07-22T04:00:02+00:00,11836112,153492,72003,48048,11474,6400,47634,https://www.bilibili.com/video/BV1FV4y1t7Cp,official_public_aggregate,exact_api,2026-09-02T18:57:48.485422+08:00,1140.63758683728,offline_event,,2023,10376.750807255754,461433.0,0.03898518364814392,0.015171620545665671,0.004565181539343325,99.81785063752277,91.62112932604735,0.18214936247723132,67.46812386156647
BV1Tz4y1t7DT,2023明日方舟音律联觉-愚夜密函官方录播即将上线,"2023明日方舟音律联觉-愚夜密函官方录播即将上线！

一、2023明日方舟音律联觉-愚夜密函官方录播7月22日12:00将于bilibili独家上线，本次录播bilibili大会员抢先观看1个月，后续可免费观看。

二、2023明日方舟音律联觉-愚夜密函个性装扮套装将于7月22日19:00在哔哩哔哩正式开售，并同步开启优惠活动。

三、2023明日方舟音律联觉-愚夜密函 蓝光典藏礼盒即将开启预售，更多详情可关注微博@明日方舟朝陇山。",161775300,明日方舟,2023-07-21T04:00:00+00:00,741398,58015,7886,1966,3548,2498,958,https://www.bilibili.com/video/BV1Tz4y1t7DT,official_public_aggregate,exact_api,2026-09-02T18:57:48.485422+08:00,1141.637609985428,offline_event,,2023,649.4162363917419,92589.0,0.12488434012500708,0.020725710077448282,0.004661463883096528,13.661202185792352,12.021857923497267,11.475409836065573,12.513661202185792
BV1Qh4y1Z7jV,《明日方舟》集成战略「探索者的银凇止境」宣传PV · 玩法介绍,"你起身，告别温暖的炉火，走进萨米的寒风。
探索者旅途的起点处，麦哲伦和她的萨米朋友们正等待着你。
为了求知，为了生存，为了命运的全貌。

全新集成战略主题「探索者的银凇止境」，即将开启
主题开启时间：2023年07月13日 16:00
主题官网链接：https://ak.hypergryph.com/is/samiexpedition

更多「探索者的银凇止境」集成战略主题内容，请持续关注《明日方舟》官方自媒体账号及「探索者的银凇止境」集成战略主题官网。",161775300,明日方舟,2023-07-11T08:22:30+00:00,1922198,128968,48165,18006,32334,13812,24077,https://www.bilibili.com/video/BV1Qh4y1Z7jV,official_public_aggregate,exact_api,2026-09-02T18:57:18.138957+08:00,1151.4553183187616,gameplay_system,,2023,1669.3639513573125,391068.5,0.20344860415004073,0.060613422758737656,0.01971128884745484,60.29143897996357,51.183970856102,70.30965391621129,60.564663023679415
BV1tz4y1E7WY,《明日方舟》EP - Mortal Eye,"7月6日 Mortal Eye 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/697628

【专辑介绍】
予我冰雪以洗濯，予我冬风以啼鸣，
祖灵的后裔，尘世的伙伴，猎人的族亲。
用那弓质询敌人的低语，
用那眼洞见未至厄运。

【歌曲列表】
Mortal Eye",161775300,明日方舟,2023-07-06T02:52:26+00:00,1974574,121441,44606,41547,10213,6935,547,https://www.bilibili.com/video/BV1tz4y1E7WY,official_public_aggregate,exact_api,2026-09-02T18:57:40.658319+08:00,1156.6845312817245,music_ep,,2023,1707.0981296965824,335062.0,0.1696882466800434,0.06984443226741566,0.003789171740334877,62.11293260473588,52.09471766848816,41.53005464480874,52.93260473588343
BV1gh4y1M7Ya,《明日方舟》全新故事「眠于树影之中」活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》全新故事「眠于树影之中」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

在梦里，大部分人只能是影子的猎物。
但是别怕，南方人。听我的。",161775300,明日方舟,2023-06-30T02:55:27+00:00,2249302,133769,32568,13800,27806,9669,10645,https://www.bilibili.com/video/BV1gh4y1M7Ya,official_public_aggregate,exact_api,2026-09-02T18:57:40.658319+08:00,1162.6824363743171,event_pv,,2023,1934.5798385104817,329749.0,0.14660058987188027,0.039111688870591854,0.009031246137690714,70.49180327868852,58.1056466302368,24.225865209471767,52.896174863387984
BV1DF411d7RT,《明日方舟》EP - Before & After,"6月28日 Before & After 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/232264 

【专辑介绍】
塞壬唱片-MSR全新音乐系列《未竟之旅》，第一期已隆重发行，诚邀聆听，不胜荣幸。

【歌曲列表】
1. Intro: Reminiscence
2. Before & After",161775300,明日方舟,2023-06-28T03:16:44+00:00,1738696,147633,57261,51258,23424,7061,4473,https://www.bilibili.com/video/BV1DF411d7RT,official_public_aggregate,exact_api,2026-09-02T18:57:29.059707+08:00,1164.6676562817245,music_ep,,2023,1492.8687944772996,447771.0,0.2575326566576331,0.1053668956505335,0.006633707100033588,54.826958105646625,46.994535519125684,92.16757741347905,63.67941712204007
BV1eX4y1i7k9,【明日方舟×中国航天神舟传媒】“宿于繁星”限时活动宣传PV,"【明日方舟×中国航天神舟传媒】“宿于繁星”限时活动即将开启

行舟驰骋，求索参商。


———————————— 
更多活动内容请持续关注《明日方舟》游戏内公告及官方公告。",161775300,明日方舟,2023-06-23T03:00:00+00:00,2356012,255356,97329,38194,47566,14948,16171,https://www.bilibili.com/video/BV1eX4y1i7k9,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1169.6792766520948,event_pv,,2023,2014.2376179763367,699607.5,0.2969456437403545,0.09392269648881245,0.013208336799642785,72.85974499089252,59.56284153005464,96.72131147540983,76.02914389799636
BV1xu4y1d79V,《明日方舟》EP - Before Summer,"6月8日 Before Summer 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/953984

【专辑介绍】
清晨的广播在耳边响起，
下午的冰棍融化在指尖。
在我们奔向未来以前，
亲爱的朋友，那将是平凡的一天。
A day like any other.
Before our Summer.

【歌曲列表】
Before Summer",161775300,明日方舟,2023-06-08T09:00:00+00:00,1946900,176938,75799,64041,16930,6614,6433,https://www.bilibili.com/video/BV1xu4y1d79V,official_public_aggregate,exact_api,2026-09-02T18:57:47.698188+08:00,1184.4292766520948,music_ep,,2023,1643.745252146336,520545.5,0.26737146232472137,0.11341671375006421,0.00670142277466742,61.20218579234973,50.63752276867031,93.6247723132969,67.75956284153006
BV16c41137iE,《明日方舟》EP - Stained,"6月8日 Stained 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/306818

【专辑介绍】
光翼庇佑所有合规的律法，
铳口生出一株枯萎的残花。

【歌曲列表】
Stained",161775300,明日方舟,2023-06-08T02:59:27+00:00,4144596,99297,28624,29526,8067,5214,4312,https://www.bilibili.com/video/BV16c41137iE,official_public_aggregate,exact_api,2026-09-02T18:57:47.698188+08:00,1184.6796585965392,music_ep,,2023,3498.49511631693,249775.0,0.06026522247282968,0.023100683395920855,0.0022984146102539306,92.71402550091075,76.68488160291439,0.7285974499089253,60.309653916211296
BV1eN41117Pb,《明日方舟》SideStory「空想花庭」活动宣传PV,"--重铸未来 方舟启航--

《明日方舟》SideStory「空想花庭」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

SideStory「空想花庭」限时活动即将开启

钟被敲响，铳声长鸣，
世间可还有一片净土？
一座理想的乐园？

———————————— 
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2023-06-02T02:53:53+00:00,3158459,152909,48034,22247,34341,18647,16199,https://www.bilibili.com/video/BV1eN41117Pb,official_public_aggregate,exact_api,2026-09-02T18:57:54.799963+08:00,1190.68352433728,event_pv,,2023,2652.643574419122,432564.0,0.1369541285797916,0.04016800598013145,0.011032595325758543,86.33879781420765,69.2167577413479,19.672131147540984,61.202185792349724
BV16h411w7im,《明日方舟》玩法介绍 - 尖灭测试作战,"--重铸未来 方舟启航--
《明日方舟》玩法介绍 - 尖灭测试作战

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

斗志、毅力、调遣、应变、筹划、洞察
您的记录刻于金铁之上，为圣所永久铭记。",161775300,明日方舟,2023-05-20T03:10:00+00:00,1461317,109572,15812,7577,20136,24276,3305,https://www.bilibili.com/video/BV16h411w7im,official_public_aggregate,exact_api,2026-09-02T18:57:45.405200+08:00,1203.6723322076505,gameplay_system,,2023,1214.0488411159245,254824.5,0.17438002842641262,0.03496982516456046,0.01887407044467422,44.080145719489984,37.88706739526412,44.990892531876135,42.49544626593807
BV1WL411a7hp,《明日方舟》EP -The cure,"5月3日 The cure 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/953986

【专辑介绍】
在你们的宏图伟业中，
是否会有那些嚎哭的容身之地？

【歌曲列表】
The cure",161775300,明日方舟,2023-05-03T02:52:48+00:00,988125,84453,26837,23196,3448,6620,1182,https://www.bilibili.com/video/BV1WL411a7hp,official_public_aggregate,exact_api,2026-09-02T18:56:42.956408+08:00,1220.684276652095,music_ep,,2023,809.48449889932,205384.0,0.20785224541429476,0.07759848197343454,0.007895762175838077,24.59016393442623,20.21857923497268,74.4990892531876,38.25136612021858
BV1f14y1Z726,《明日方舟》EP -Dormant Craving,"5月2日 Dormant Craving 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/125075 

【专辑介绍】
尾尖扫过废墟，
露水沾湿耳羽，
历史埋没在我的骨血中。

【歌曲列表】
Dormant Craving",161775300,明日方舟,2023-05-02T03:00:00+00:00,2085584,108038,40581,48414,9524,5719,1854,https://www.bilibili.com/video/BV1f14y1Z726,official_public_aggregate,exact_api,2026-09-02T18:57:53.192668+08:00,1221.6792766520948,music_ep,,2023,1707.1452711511654,324105.5,0.15540275529539926,0.07045172958749205,0.0036311172314325386,66.3023679417122,52.27686703096539,30.05464480874317,51.22040072859745
BV14X4y1U7iR,《明日方舟》EP -Morning Dew,"5月1日 Morning Dew 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/232276

【专辑介绍】
This room was built for one chair only
I’m not empty I’m just lonely
Oh no
I whisper as you fade

【歌曲列表】
Morning Dew",161775300,明日方舟,2023-05-01T03:09:25+00:00,2840198,158803,80596,64292,14174,12246,11537,https://www.bilibili.com/video/BV14X4y1U7iR,official_public_aggregate,exact_api,2026-09-02T18:57:35.244352+08:00,1222.672737300243,music_ep,,2023,2322.9421196316025,515238.5,0.18140935948831735,0.07864029197964367,0.00837371197360184,82.69581056466302,65.02732240437157,50.81967213114754,67.83242258652095
BV1Zs4y1c7td,《明日方舟》限定干员「缪尔赛思」前瞻PV,"今日的它孤身一木。

明天这里一定能成为新的林地。",161775300,明日方舟,2023-04-28T02:49:33+00:00,1444507,121316,39339,20252,14184,4942,11342,https://www.bilibili.com/video/BV1Zs4y1c7td,official_public_aggregate,exact_api,2026-09-02T18:54:49.233040+08:00,1225.6865335965392,operator_pv,缪尔赛思,2023,1178.5288982178622,296134.0,0.2050069677751648,0.06509279636581893,0.01127305025174679,43.169398907103826,35.154826958105645,72.1311475409836,49.4535519125683
BV1Ds4y1A7pK,《明日方舟》四周年特别直播节目（附字幕）,"再次感谢大家的支持，之后我们将在官方自媒体账号陆续更新《明日方舟》四周年庆典相关具体内容。
更多活动详情详见官网、游戏内及官方自媒体账号公告。",161775300,明日方舟,2023-04-27T05:15:00+00:00,701525,58831,14706,8677,2061,1849,5627,https://www.bilibili.com/video/BV1Ds4y1A7pK,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1226.5855266520948,other_official,,2023,571.9332119585482,117367.0,0.1673026620576601,0.04863832365204376,0.01065678343608567,12.2040072859745,9.47176684881603,39.526411657559194,19.581056466302364
BV1fV4y1o7PW,《明日方舟》四周年庆典声优祝福,"-特别感谢-

（以下排名不分先后）

筱筝 许潇文 陈彦亦
云鹤追 于丰硕 闲踏梧桐
鬼头明里 佐藤元
石川由依 速水奖 寺岛拓笃
小林裕介 小西克幸 

来自各位老师们为本次《明日方舟》四周年送上的祝福。
非常感谢老师们的祝福与认可！",161775300,明日方舟,2023-04-27T04:54:26+00:00,369430,45350,6632,4978,943,1040,2321,https://www.bilibili.com/video/BV1fV4y1o7PW,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1226.5998090595021,other_official,,2023,301.18217634752546,74119.5,0.20063205478710447,0.04745418617870774,0.009097799312454321,1.4571948998178506,2.3679417122040074,67.57741347905282,21.56648451730419
BV1sT411H7CW,《明日方舟》四周年庆典印象曲 - Blues with you,《明日方舟》四周年庆典印象曲 - Blues with you,161775300,明日方舟,2023-04-27T03:00:00+00:00,1016863,81478,27552,25595,6718,2511,962,https://www.bilibili.com/video/BV1sT411H7CW,official_public_aggregate,exact_api,2026-09-02T18:57:53.192668+08:00,1226.6792766520948,other_official,,2023,828.9558806074117,212173.5,0.20865495155197897,0.0840427864913956,0.0034154060084790184,25.318761384335154,20.9471766848816,75.0455373406193,38.92531876138433
BV1Ac411J7Ki,《明日方舟》特别映像 [拉特兰：圣灵],"有歌谣唱：
“众圣徒行走至此，见无数辉光。”
“秩序闪烁，律法显现。”
“众圣徒说：应在此建筑一座城。”

于是萨科塔的乐园在地上建立，名为——拉特兰。",161775300,明日方舟,2023-04-24T03:00:00+00:00,1149873,90892,17302,14717,6825,3849,1231,https://www.bilibili.com/video/BV1Ac411J7Ki,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1229.6792766520948,animation_brand,,2023,935.0999255111674,181794.0,0.15809919878108278,0.04657992665276948,0.004417879191875972,30.418943533697636,25.500910746812387,32.240437158469945,29.489981785063755
BV13k4y1J7Lo,《明日方舟》特别映像 [萨米：接触],"本文件由哥伦比亚梅兰德探索协会自然勘察委员会整理，面向有志于进行萨米、乌萨斯以北冰原勘察活动的个人或团体。
想要获取完整的培训资料，请与自然勘察委员会的工作人员联系。
友情提示：本文件中的部分内容可能会引起一般民众不必要的恐慌。请勿将其泄露给大众媒体。",161775300,明日方舟,2023-04-23T03:00:00+00:00,1244638,95015,18763,13598,7976,4650,1779,https://www.bilibili.com/video/BV13k4y1J7Lo,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1230.6792766520948,animation_brand,,2023,1011.3422917024151,191529.5,0.15388369951745004,0.04333388503323858,0.005165357316745913,34.97267759562842,28.77959927140255,28.59744990892532,31.20218579234973
BV1m24y1c7ny,《明日方舟》x《命运2》 前瞻预告,很荣幸携手Bungie工作室，为博士们带来《明日方舟》x 《命运2》联动故事集以及联动时装。,161775300,明日方舟,2023-04-22T13:20:53+00:00,3060561,142886,18061,11543,43842,17206,12395,https://www.bilibili.com/video/BV1m24y1c7ny,official_public_aggregate,exact_api,2026-09-02T18:57:52.413633+08:00,1231.2481076706133,other_official,,2023,2485.73864270967,365626.5,0.11946388260191514,0.027769092006334786,0.009671756256451024,84.8816029143898,67.75956284153006,9.107468123861565,57.01275045537341
BV13o4y1b7Tg,《小刻de画图写话》制作中预告,不可以吃的东西不可以吃！,161775300,明日方舟,2023-04-22T13:10:53+00:00,625465,71912,9485,89,2224,1049,205,https://www.bilibili.com/video/BV13o4y1b7Tg,official_public_aggregate,exact_api,2026-09-02T18:57:33.707593+08:00,1231.2550521150579,other_official,,2023,507.98979376821416,99408.0,0.15893455269279655,0.01900506023518502,0.0020049083481889474,9.65391621129326,6.9216757741347905,33.1511839708561,15.883424408014571
BV1Tk4y1J71z,主线动画《明日方舟：冬隐归路》先导PV,"冰雪欲来，前路依旧。
主线动画《明日方舟：冬隐归路》 锐意制作中",161775300,明日方舟,2023-04-22T13:05:53+00:00,813044,83468,16901,9316,4817,2316,558,https://www.bilibili.com/video/BV1Tk4y1J71z,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1231.25852433728,animation_brand,,2023,660.335732853194,154106.0,0.18954201740619203,0.0496283103989452,0.0035348640417984757,16.57559198542805,12.750455373406194,58.1056466302368,27.88706739526412
BV1DM411V72x,《明日方舟》四周年庆典活动宣传pv,"--重铸未来 方舟启航--
《明日方舟》四周年庆典活动宣传pv

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

乌云在特里蒙上空聚集，雷声滚滚，快下雨了。

———————————— 
《明日方舟》四周年庆典即将开启，详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2023-04-22T12:10:53+00:00,4865684,178008,92499,43523,42863,24318,25327,https://www.bilibili.com/video/BV1DM411V72x,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1231.2967187817244,event_pv,,2023,3951.6746254422155,627781.5,0.12902225052017352,0.04570950353537139,0.01020308758234197,95.08196721311475,79.05282331511839,14.571948998178508,66.12021857923497
BV12m4y12726,《明日方舟》SideStory「孤星」活动先导PV,从来没有人质疑日升月落，也没有人质疑万物生长。,161775300,明日方舟,2023-04-22T12:05:53+00:00,2368561,130612,55414,32688,22406,4998,5539,https://www.bilibili.com/video/BV12m4y12726,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1231.3001910039468,event_pv,,2023,1923.625950280071,384300.5,0.16225062390202322,0.06045696099868232,0.004448692687247658,73.77049180327869,57.74134790528234,34.790528233151186,57.26775956284153
BV1yT411H79u,《明日方舟》EP -Endospore,"4月16日 Endospore 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/048713

【专辑介绍】
祝祷未来，敬祈新生。

【歌曲列表】
Endospore",161775300,明日方舟,2023-04-16T03:00:00+00:00,1715220,123522,44781,40512,11911,5037,1587,https://www.bilibili.com/video/BV1yT411H79u,official_public_aggregate,exact_api,2026-09-02T18:57:42.230695+08:00,1237.6792766520948,music_ep,,2023,1385.8355976029964,338190.0,0.19717004232693183,0.0802905749699747,0.0038618952670794416,54.09836065573771,43.169398907103826,65.93806921675774,54.37158469945355
BV1ph411u7Pa,2023明日方舟嘉年华「幕后制作记录」,"2023明日方舟嘉年华 幕后制作记录公开

来自泰拉大陆的诸多幻想都将通过嘉年华照进触手可及的现实，更多精彩与感动，等待博士们亲自探寻。
2022-2023，久等了。

*本纪录片中出现的相关展区画面为施工中的未完成状态，不代表最终效果，请以现场实际效果为准。",161775300,明日方舟,2023-04-13T04:05:00+00:00,1247768,117286,42478,17690,21101,4660,3916,https://www.bilibili.com/video/BV1ph411u7Pa,official_public_aggregate,exact_api,2026-09-02T18:55:01.755188+08:00,1240.634137763206,other_official,,2023,1005.7501740599014,309873.0,0.2483418391880542,0.07930881381795334,0.006873072558360208,35.51912568306011,28.59744990892532,90.1639344262295,49.83606557377049
BV1Rh411u7mf,《明日方舟》EP - Squad Unknown,"4月6日 Squad Unknown 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/779408

【专辑介绍】
你要如何形容一场战争，用那些残酷、狂热、盲目的词汇？
它不应被修饰，不应被赋予美称，不应属于任何人。
如同萨卡兹不坐拥战争，也不被某个名字所称谓。

【歌曲列表】
Squad Unknown",161775300,明日方舟,2023-04-06T03:53:52+00:00,1206467,89964,27696,25310,4695,3728,2939,https://www.bilibili.com/video/BV1Rh411u7mf,official_public_aggregate,exact_api,2026-09-02T18:56:50.791346+08:00,1247.6418692446875,music_ep,,2023,966.9978458885686,217122.5,0.17996555231100395,0.06880503155080081,0.005526052515319524,32.05828779599271,27.686703096539162,49.362477231329684,35.93806921675774
BV1tg4y1g7HC,《明日方舟》主题曲【惊霆无声】概念pv,这场战争不配用任何比喻修饰。,161775300,明日方舟,2023-04-06T03:00:00+00:00,1219100,94916,24484,12737,9585,3811,2116,https://www.bilibili.com/video/BV1tg4y1g7HC,official_public_aggregate,exact_api,2026-09-02T18:55:39.570588+08:00,1247.6792766520948,other_pv,,2023,977.0940519836302,204887.5,0.16806455581986712,0.048841768517759,0.004861783282749569,33.697632058287795,28.051001821493628,40.07285974499089,33.916211293260474
BV1gY4y1D71D,《明日方舟》主题曲【惊霆无声】开放 限时纪念活动宣传pv,"--重铸未来 方舟启航--
《明日方舟》主题曲【惊霆无声】开放 限时纪念活动宣传pv

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

惊雷划破阴霾，被遗忘的尘埃于烈火中嘶吼，何人将拯救吾等臣民？

———————————— 
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2023-03-30T03:00:00+00:00,2485123,131963,42786,18184,23849,9164,11828,https://www.bilibili.com/video/BV1gY4y1D71D,official_public_aggregate,exact_api,2026-09-02T18:57:43.803277+08:00,1254.6792766520948,event_pv,,2023,1980.68386578532,345110.0,0.138870389916314,0.04144784785300366,0.008447066805144052,75.95628415300546,59.01639344262295,20.9471766848816,54.37158469945355
BV1CV4y1D77S,《明日方舟》2023「音律联觉-愚夜密函」先导预告,"就罗德岛资料室文件失窃一案，当前播报最新调查进展：
经过对所获信函的字迹比对分析，确认雇佣兵W就是此案的始作俑者。
【W】于逃离前在现场隐藏了一些行踪线索，希望各位博士可以协助我方解开谜题找到W的行踪线索。

活动地址：https://ak.hypergryph.com/activity/rogues-secret-rooms
活动时间：2023年3月27日12:00-4月7日12:00
活动规则：活动期间，参与【怪盗的密室挑战】破解谜题即可获得【W】的行踪线索，收集齐全部线索后可参与抽奖。将有机会抽取【",161775300,明日方舟,2023-03-27T04:00:00+00:00,2288548,174421,57036,1192,56420,13718,2071,https://www.bilibili.com/video/BV1CV4y1D77S,official_public_aggregate,exact_api,2026-09-02T18:57:48.485422+08:00,1257.637609985428,event_pv,,2023,1819.7197521999337,481749.5,0.21050443337871874,0.050617247267699866,0.00689913429825374,71.40255009107467,54.462659380692166,75.95628415300546,67.68670309653916
BV15v4y1L7nB,《明日方舟》危机合约新赛季「起源行动」宣传PV,烈火重燃，恐惧从未熄灭，既为起源，也为终点。,161775300,明日方舟,2023-03-16T03:00:54+00:00,4130920,252466,145397,62542,63340,17425,21315,https://www.bilibili.com/video/BV15v4y1L7nB,official_public_aggregate,exact_api,2026-09-02T18:57:46.174104+08:00,1268.678651652095,gameplay_system,,2023,3256.080643132637,895159.0,0.21669724903895501,0.08081032796568319,0.009378056219921955,92.53187613843352,74.4990892531876,78.32422586520947,82.85974499089254
BV1BM4y1R718,【明日方舟×怪物猎人】SideStory「落叶逐火」活动宣传PV,"--重铸未来 方舟启航--
【明日方舟×怪物猎人】SideStory「落叶逐火」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

“生命诞生于这片大地之上，并非为了轻易死去，活着才拥有全部的可能。”

———————————— 
详细活动内容敬请关注《明日方舟》官网及游戏内相关公告。",161775300,明日方舟,2023-03-03T09:00:00+00:00,5727514,262110,109390,39489,128220,30234,19197,https://www.bilibili.com/video/BV1BM4y1R718,official_public_aggregate,exact_api,2026-09-02T18:57:32.158721+08:00,1281.4292766520948,event_pv,,2023,4469.629424234708,999477.5,0.17450459309222116,0.05527494127469614,0.008630445949150016,96.72131147540983,81.23861566484517,45.173041894353375,76.6120218579235
BV1Dv4y1s724,《明日方舟》EP - 春岚,"2月14日 春岚 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/514557

【专辑介绍】
暖雪凉月冷山，
秋霜冬蕊春岚。

【歌曲列表】
春岚",161775300,明日方舟,2023-02-14T03:00:00+00:00,1073709,76370,20277,15716,4843,3516,3473,https://www.bilibili.com/video/BV1Dv4y1s724,official_public_aggregate,exact_api,2026-09-02T18:56:21.100154+08:00,1298.6792766520948,music_ep,,2023,826.7699495197517,169895.5,0.158232351596196,0.05266976434024489,0.0065092124588692095,28.051001821493628,20.76502732240437,32.60473588342441,27.231329690346087
BV1aA4116773,《明日方舟》全新故事「春分」活动宣传PV,"--重铸未来 方舟启航--
《明日方舟》全新故事「春分」活动宣传PV

↓↓《明日方舟》bilibili服下载↓↓
https://www.biligame.com/detail/?id=101772

再小的石头，落下山时也会发出够大的声响，传入所有人的耳朵。",161775300,明日方舟,2023-02-07T03:00:00+00:00,2152829,128800,30759,14379,38708,10947,10432,https://www.bilibili.com/video/BV1aA4116773,official_public_aggregate,exact_api,2026-09-02T18:57:39.137784+08:00,1305.6792766520948,event_pv,,2023,1648.8191537512107,356836.5,0.16575236584048245,0.04562601116948908,0.009930654037083299,68.12386156648452,50.81967213114754,38.25136612021858,53.970856102003644
BV1jR4y1Y7zm,《明日方舟》EP - 兔兔在哪里？,"1月22日 兔兔在哪里？ 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/306821

【专辑介绍】
博士，听说炎国即将迎来对卡特斯来说很特殊的一年呢，快叫上卡特斯干员一起庆祝新春吧！……诶，等等，兔兔们哪儿去了？

【歌曲列表】
兔兔在哪里？",161775300,明日方舟,2023-01-22T03:00:00+00:00,1416115,142796,29301,26681,13921,4348,2431,https://www.bilibili.com/video/BV1jR4y1Y7zm,official_public_aggregate,exact_api,2026-09-02T18:56:26.543802+08:00,1321.6792766520948,music_ep,,2023,1071.4513157739125,304260.5,0.21485578501745975,0.068203500421929,0.004787040600516201,42.25865209471767,30.783242258652095,77.41347905282332,49.36247723132969
BV1FR4y1e7Cy,《明日方舟》EP - 近尘烟,"1月18日 近尘烟 正式上架塞壬唱片官网，网易云音乐及QQ音乐等平台
塞壬唱片官网链接：https://monster-siren.hypergryph.com/music/232275

【专辑介绍】
市井深巷，夜半酒香。
《近尘烟》，大隐于市，小隐于野。

【歌曲列表】
近尘烟",161775300,明日方舟,2023-01-18T03:00:00+00:00,1569179,112782,29860,31097,8736,3158,3900,https://www.bilibili.com/video/BV1FR4y1e7Cy,official_public_aggregate,exact_api,2026-09-02T18:57:29.059707+08:00,1325.6792766520948,music_ep,,2023,1183.679210829067,267591.0,0.1705293022657071,0.06423104056324995,0.004497893484427207,47.90528233151184,35.51912568306011,42.07650273224044,42.44080145719491
