sku_id,operator,category,price,unit_cost,initial_stock,reorder_point,purchase_lead_time_days,sold_units,gross_sales,discount_amount,net_sales,cogs,return_units,refund_amount,average_inventory,ending_inventory,inbound_units,stockout_units,net_sales_after_refund,gross_profit,gross_margin_rate,return_rate,sell_through_rate,inventory_turnover,days_of_inventory,stockout_rate,inventory_status,recommended_action,is_simulated,simulation_seed,weekly_demand_mean,weekly_demand_std,demand_cv,xyz_class,line_count,order_count,cancelled_line_count,sold_quantity_requested,average_discount_rate,cancelled_line_rate,after_sales_case_count,resolution_days_mean,sales_share,cumulative_sales_share,abc_class,abc_xyz_class,average_inventory_value,gmroi,lost_sales_value_proxy,net_revenue_per_sold_unit,operating_action
斩业星熊-毛绒玩偶,斩业星熊,毛绒玩偶,128.0,61.44,33,25,40,27,3456.0,115.2,3340.8,1658.88,0.0,0.0,24.75555555555556,31,25,0,3340.8,1681.9200000000003,0.5034482758620691,0.0,0.4655172413793103,1.0906642728904845,103.33333333333334,0.0,healthy,维持现有补货节奏,True,20260903,2.076923076923077,1.6563785025137656,0.7975155752844056,Y,26,26,1,28,0.038461538461538464,0.038461538461538464,,,0.0027999388854335716,0.8427904465159962,B,BY,1520.9813333333336,1.1058123877917414,0.0,123.73333333333333,常规监控
佩佩-装饰摆件,佩佩,装饰摆件,89.0,37.38,27,19,25,40,3560.0,169.1,3390.9,1495.2,3.0,178.0,20.2,15,24,0,3212.9,1717.7,0.5346260387811634,0.075,0.7843137254901961,1.98019801980198,33.75,0.0,healthy,维持现有补货节奏,True,20260903,2.923076923076923,1.4978617237881953,0.5124263791906984,Y,39,39,1,41,0.04871794871794872,0.02564102564102564,3.0,3.0,0.002692745343932448,0.8454831918599287,B,BY,755.076,2.274870344177275,0.0,80.3225,常规监控
谬因-日用生活,谬因,日用生活,99.0,45.54,28,20,30,34,3366.0,153.45,3212.55,1548.36,1.0,0.0,24.166666666666668,19,24,0,3212.55,1664.1899999999998,0.5180277349768875,0.0294117647058823,0.6538461538461539,1.406896551724138,50.294117647058826,0.0,healthy,维持现有补货节奏,True,20260903,2.6153846153846154,1.5566235649883124,0.5951795983778841,Y,27,27,0,34,0.04444444444444445,0.0,1.0,1.0,0.002692452007423258,0.848175643867352,B,BY,1100.55,1.5121439280359819,0.0,94.48676470588236,常规监控
黍-装饰摆件,黍,装饰摆件,89.0,37.38,29,21,25,41,3649.0,178.0,3471.0,1532.5800000000002,3.0,267.0,23.166666666666668,15,24,0,3204.0,1671.4199999999998,0.5216666666666666,0.073170731707317,0.7735849056603774,1.7697841726618704,32.926829268292686,0.0,healthy,维持现有补货节奏,True,20260903,3.076923076923077,1.6052797503622467,0.5217159188677302,Y,39,39,1,42,0.046153846153846156,0.02564102564102564,3.0,4.0,0.0026852862155559037,0.8508609300829079,B,BY,865.9700000000001,1.9301130524152101,0.0,78.14634146341463,常规监控
缪尔赛思-装饰摆件,缪尔赛思,装饰摆件,89.0,37.38,28,20,25,36,3204.0,80.10000000000001,3123.9,1345.68,0.0,0.0,20.57777777777778,16,24,0,3123.9,1778.22,0.5692307692307692,0.0,0.6923076923076923,1.749460043196544,40.0,0.0,healthy,维持现有补货节奏,True,20260903,2.769230769230769,1.4232501627054275,0.5139514476436267,Y,34,34,2,38,0.023529411764705882,0.058823529411764705,,,0.002618154060167006,0.8534790841430748,B,BY,769.1973333333334,2.311786485652576,0.0,86.775,常规监控
维娜·维多利亚-日用生活,维娜·维多利亚,日用生活,99.0,45.54,31,23,30,34,3366.0,148.5,3217.5,1548.36,1.0,99.0,23.211111111111112,19,22,0,3118.5,1570.14,0.5034920634920635,0.0294117647058823,0.6415094339622641,1.4648157012924845,50.294117647058826,0.0,healthy,维持现有补货节奏,True,20260903,2.6153846153846154,1.8501559185854914,0.7074125571062173,Y,32,32,1,35,0.0453125,0.03125,1.0,6.0,0.002613628296882361,0.8560927124399572,B,BY,1057.034,1.4854205257352175,0.0,91.72058823529412,常规监控
酒神-毛绒玩偶,酒神,毛绒玩偶,128.0,61.44,33,25,40,26,3328.0,121.6,3206.4,1597.44,1.0,128.0,26.966666666666665,34,26,0,3078.4,1480.96,0.481081081081081,0.0384615384615384,0.4406779661016949,0.9641532756489494,117.69230769230772,0.0,healthy,维持现有补货节奏,True,20260903,1.9230769230769231,1.4978617237881953,0.7788880963698616,Y,25,25,1,28,0.042,0.04,1.0,4.0,0.002580020313972314,0.8586727327539295,B,BY,1656.8319999999999,0.8938504326328802,0.0,118.4,常规监控
重岳-装饰摆件,重岳,装饰摆件,89.0,37.38,28,20,25,36,3204.0,106.8,3097.2,1345.68,1.0,89.0,19.75555555555556,17,24,0,3008.2,1662.5199999999998,0.5526627218934911,0.0277777777777777,0.6923076923076923,1.8222722159730032,42.5,0.0,healthy,维持现有补货节奏,True,20260903,2.769230769230769,1.6908501882113507,0.6105847901874322,Y,34,34,2,39,0.03529411764705882,0.058823529411764705,1.0,2.0,0.0025211853912719315,0.8611939181452014,B,BY,738.4626666666669,2.251325727141249,0.0,83.5611111111111,常规监控
塑心-日用生活,塑心,日用生活,99.0,45.54,28,20,30,34,3366.0,178.2,3187.8,1548.36,2.0,198.0,21.677777777777777,20,24,0,2989.8,1441.4399999999998,0.4821192052980132,0.0588235294117647,0.6538461538461539,1.568426447975397,52.94117647058824,0.0,healthy,维持现有补货节奏,True,20260903,2.6153846153846154,2.063106942552968,0.7888350074467231,Y,33,33,0,34,0.05151515151515152,0.0,2.0,3.5,0.0025057642719316605,0.863699682417133,B,BY,987.2059999999999,1.4601207853274798,0.0,87.93529411764706,常规监控
谬因-装饰摆件,谬因,装饰摆件,89.0,37.38,26,18,25,35,3115.0,129.05,2985.95,1308.3000000000002,1.0,0.0,21.044444444444444,16,24,0,2985.95,1677.6499999999996,0.5618479880774961,0.0285714285714285,0.7,1.6631467793030623,41.14285714285714,0.0,healthy,维持现有补货节奏,True,20260903,2.6923076923076925,1.1094003924504583,0.4120630029101702,X,29,29,1,36,0.03620689655172414,0.034482758620689655,1.0,3.0,0.002502537570330571,0.8662022199874636,B,BX,786.6413333333334,2.132674611555287,0.0,85.31285714285714,常规监控
予愿安洁莉娜-日用生活,予愿安洁莉娜,日用生活,99.0,45.54,31,23,30,31,3069.0,99.0,2970.0,1411.74,1.0,0.0,24.91111111111111,25,24,0,2970.0,1558.26,0.5246666666666666,0.032258064516129,0.5636363636363636,1.2444246208742196,72.58064516129032,0.0,healthy,维持现有补货节奏,True,20260903,2.3846153846153846,2.433737233777904,1.0205994851326694,Z,31,31,4,35,0.030645161290322583,0.12903225806451613,1.0,7.0,0.00248916980655463,0.8686913897940183,B,BZ,1134.452,1.3735794903618663,0.0,95.80645161290323,常规监控
真言-日用生活,真言,日用生活,99.0,45.54,29,21,30,33,3267.0,79.2,3187.8,1502.82,4.0,297.0,24.25555555555556,23,24,0,2890.8,1387.9800000000002,0.4801369863013699,0.1212121212121212,0.6226415094339622,1.3605130554283096,62.727272727272734,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.5384615384615383,2.846500325410855,1.1213486130406398,Z,30,30,0,33,0.021666666666666667,0.0,4.0,5.0,0.0024227919450465064,0.8711141817390647,B,BZ,1104.5980000000002,1.2565476309028263,0.0,87.60000000000001,售后风险：复核质量、包装与详情页承诺
荒芜拉普兰德-装饰摆件,荒芜拉普兰德,装饰摆件,89.0,37.38,28,20,25,39,3471.0,142.4,3328.6,1457.8200000000002,6.0,445.0,21.288888888888888,41,48,0,2883.6,1425.7799999999995,0.4944444444444443,0.1538461538461538,0.5131578947368421,1.8319415448851772,94.6153846153846,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,3.0,1.683250823060346,0.561083607686782,Y,37,37,2,41,0.041891891891891894,0.05405405405405406,6.0,3.0,0.002416757594000313,0.873530939333065,B,BY,795.7786666666667,1.7916790933492388,0.0,73.93846153846154,售后风险：复核质量、包装与详情页承诺
望-装饰摆件,望,装饰摆件,89.0,37.38,28,20,25,37,3293.0,151.3,3141.7,1383.0600000000002,3.0,267.0,20.55555555555556,16,24,0,2874.7,1491.6399999999996,0.5188854489164085,0.081081081081081,0.7115384615384616,1.8,38.91891891891892,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.8461538461538463,2.7942248133771033,0.9817546641595227,Y,34,34,1,38,0.03970588235294118,0.029411764705882353,3.0,5.333333333333333,0.002409298465623769,0.8759402377986888,B,BY,768.3666666666669,1.9413127413127402,0.0,77.69459459459459,售后风险：复核质量、包装与详情页承诺
纯烬艾雅法拉-装饰摆件,纯烬艾雅法拉,装饰摆件,89.0,37.38,29,21,25,33,2937.0,71.2,2865.8,1233.5400000000002,1.0,0.0,26.05555555555556,21,24,0,2865.8,1632.2599999999995,0.5695652173913043,0.0303030303030303,0.6226415094339622,1.2665245202558637,57.27272727272727,0.0,healthy,维持现有补货节奏,True,20260903,2.5384615384615383,1.6132464481796023,0.6355213280707525,Y,31,31,1,34,0.025806451612903226,0.03225806451612903,1.0,3.0,0.0024018393372472247,0.878342077135936,B,BY,973.9566666666669,1.675906183368869,0.0,86.84242424242424,常规监控
酒神-装饰摆件,酒神,装饰摆件,89.0,37.38,27,19,25,35,3115.0,142.4,2972.6,1308.3000000000002,3.0,178.0,21.244444444444444,19,24,0,2794.6,1486.2999999999995,0.5318471337579617,0.0857142857142857,0.6862745098039216,1.6474895397489542,48.85714285714285,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.6923076923076925,2.1750331562459526,0.807869458034211,Y,34,34,0,35,0.04264705882352942,0.0,3.0,4.666666666666667,0.0023421663102348713,0.8806842434461709,B,BY,794.1173333333334,1.8716377764494911,0.0,79.84571428571428,售后风险：复核质量、包装与详情页承诺
归溟幽灵鲨-日用生活,归溟幽灵鲨,日用生活,99.0,45.54,31,23,30,32,3168.0,94.05,3073.95,1457.28,3.0,297.0,27.08888888888889,27,24,0,2776.95,1319.6699999999998,0.475222816399287,0.09375,0.5818181818181818,1.18129614438064,75.9375,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.3846153846153846,1.7577666482623882,0.7371279492713241,Y,27,27,1,33,0.037037037037037035,0.037037037037037035,3.0,5.333333333333333,0.0023273737691285787,0.8830116172152995,B,BY,1233.628,1.069747119877305,0.0,86.7796875,售后风险：复核质量、包装与详情页承诺
怒潮凛冬-装饰摆件,怒潮凛冬,装饰摆件,89.0,37.38,27,19,25,34,3026.0,164.65,2861.35,1270.92,3.0,89.0,21.655555555555555,20,24,0,2772.35,1501.4299999999998,0.5415730337078651,0.088235294117647,0.6666666666666666,1.5700359158542845,52.94117647058824,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.5384615384615383,2.066211695163583,0.8139621829432298,Y,31,31,2,36,0.05322580645161291,0.06451612903225806,3.0,5.0,0.0023235184892935108,0.885335135704593,B,BY,809.4846666666667,1.8547973319651099,0.0,81.53970588235293,售后风险：复核质量、包装与详情页承诺
重岳-日用生活,重岳,日用生活,99.0,45.54,30,22,30,32,3168.0,158.4,3009.6,1457.28,3.0,297.0,23.655555555555555,25,24,0,2712.6,1255.32,0.4627737226277372,0.09375,0.5925925925925926,1.3527477689055896,70.3125,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.3846153846153846,1.938146087479026,0.8127709399105593,Y,29,29,0,32,0.05172413793103448,0.0,3.0,3.6666666666666665,0.0022734417566532285,0.8876085774612462,B,BY,1077.274,1.165274572671391,0.0,84.76875,售后风险：复核质量、包装与详情页承诺
娜斯提-日用生活,娜斯提,日用生活,99.0,45.54,28,20,30,29,2871.0,118.8,2752.2,1320.66,2.0,99.0,22.23333333333333,26,24,0,2653.2,1332.5399999999995,0.5022388059701491,0.0689655172413793,0.5576923076923077,1.3043478260869563,80.6896551724138,0.0,healthy,维持现有补货节奏,True,20260903,2.1538461538461537,1.4632243987255136,0.67935418512256,Y,28,28,1,30,0.04107142857142858,0.03571428571428571,2.0,4.0,0.0022236583605221355,0.8898322358217684,B,BY,1012.5059999999999,1.3160810898898374,0.0,91.48965517241379,常规监控
归溟幽灵鲨-亚克力制品,归溟幽灵鲨,亚克力制品,48.0,16.8,25,17,18,58,2784.0,112.8,2671.2,974.4,1.0,48.0,17.488888888888887,16,48,0,2623.2,1648.7999999999995,0.6285452881976211,0.0172413793103448,0.7945205479452054,3.316391359593393,24.82758620689655,0.0,replenish_now,立即补货,True,20260903,4.384615384615385,2.3287500774185546,0.5311184387094948,Y,48,48,1,59,0.040625,0.020833333333333332,1.0,1.0,0.002198515231162998,0.8920307510529314,B,BY,293.81333333333333,5.61172626611,0.0,45.22758620689655,常规监控
予愿安洁莉娜-亚克力制品,予愿安洁莉娜,亚克力制品,48.0,16.8,26,18,18,56,2688.0,69.6,2618.4,940.8,0.0,0.0,18.27777777777778,20,48,0,2618.4,1677.6,0.6406966086159486,0.0,0.7567567567567568,3.063829787234042,32.14285714285714,0.0,healthy,维持现有补货节奏,True,20260903,4.153846153846154,2.034951016861497,0.48989561517036034,X,51,51,1,57,0.029411764705882353,0.0196078431372549,,,0.002194492330465536,0.8942252433833969,B,BX,307.0666666666667,5.4633087277464165,0.0,46.75714285714286,常规监控
望-亚克力制品,望,亚克力制品,48.0,16.8,25,17,18,56,2688.0,105.6,2582.4,940.8,0.0,0.0,16.533333333333335,18,48,0,2582.4,1641.6,0.6356877323420074,0.0,0.7671232876712328,3.387096774193548,28.928571428571427,0.0,healthy,维持现有补货节奏,True,20260903,4.230769230769231,3.0318818730794397,0.7166266245460494,Y,50,50,4,63,0.043,0.08,,,0.002164320575234571,0.8963895639586315,B,BY,277.76000000000005,5.910138248847925,0.0,46.114285714285714,常规监控
余-装饰摆件,余,装饰摆件,89.0,37.38,27,19,25,34,3026.0,93.45,2932.55,1270.92,5.0,356.0,21.07777777777778,19,24,0,2576.55,1305.63,0.5067357512953368,0.1470588235294117,0.6666666666666666,1.6130732735898785,50.294117647058826,0.0,high_return,暂停扩量并复盘质量与详情页,True,20260903,2.6153846153846154,1.5021352323976216,0.5743458241520317,Y,30,30,0,34,0.030000000000000002,0.0,5.0,3.2,0.002159417665009539,0.8985489816236409,B,BY,787.8873333333335,1.6571277957677535,0.0,75.78088235294118,售后风险：复核质量、包装与详情页承诺
新约能天使-亚克力制品,新约能天使,亚克力制品,48.0,16.8,27,19,18,56,2688.0,96.0,2592.0,940.8,1.0,48.0,18.14444444444445,19,48,0,2544.0,1603.1999999999998,0.630188679245283,0.0178571428571428,0.7466666666666667,3.086344151867728,30.535714285714285,0.0,healthy,维持现有补货节奏,True,20260903,4.3076923076923075,2.0568833780186058,0.47749078418289065,X,47,47,0,56,0.03723404255319149,0.0,1.0,1.0,0.0021321373696548745,0.9006811189932958,B,BX,304.82666666666677,5.2593823812439835,0.0,45.42857142857143,常规监控
维娜·维多利亚-亚克力制品,维娜·维多利亚,亚克力制品,48.0,16.8,26,18,18,56,2688.0,148.8,2539.2,940.8,2.0,48.0,18.788888888888888,23,48,0,2491.2,1550.3999999999996,0.6223506743737957,0.0357142857142857,0.7567567567567568,2.980484920165583,36.96428571428572,0.0,healthy,维持现有补货节奏,True,20260903,4.076923076923077,2.8711652240144145,0.7042480738148564,Y,48,48,1,57,0.05416666666666667,0.020833333333333332,2.0,5.0,0.002087885461982792,0.9027690044552786,B,BY,315.6533333333333,4.911717495987158,0.0,44.48571428571428,常规监控
缇缇-装饰摆件,缇缇,装饰摆件,89.0,37.38,26,18,25,30,2670.0,120.15,2549.85,1121.4,1.0,89.0,22.1,21,24,0,2460.85,1339.4499999999998,0.5443037974683543,0.0333333333333333,0.6,1.3574660633484164,63.0,0.0,healthy,维持现有补货节奏,True,20260903,2.3076923076923075,1.109400392450458,0.4807401700618652,X,27,27,1,33,0.03888888888888889,0.037037037037037035,1.0,6.0,0.0020624489961144645,0.9048314534513932,B,BX,826.0980000000001,1.6214177978883857,0.0,82.02833333333334,常规监控
结城理-日用生活,结城理,日用生活,99.0,45.54,30,22,30,28,2772.0,118.8,2653.2,1275.12,2.0,198.0,26.4,27,24,0,2455.2,1180.08,0.4806451612903226,0.0714285714285714,0.5185185185185185,1.0606060606060606,86.78571428571428,0.0,healthy,维持现有补货节奏,True,20260903,2.1538461538461537,1.281025230440697,0.5947617141331808,Y,30,30,4,32,0.043333333333333335,0.13333333333333333,2.0,6.0,0.002057713706751827,0.9068891671581449,B,BY,1202.2559999999999,0.9815546772068512,0.0,87.68571428571428,常规监控
贝洛内-亚克力制品,贝洛内,亚克力制品,48.0,16.8,25,17,18,55,2640.0,103.2,2536.8,924.0,2.0,96.0,18.58888888888889,17,46,0,2440.8,1516.8000000000002,0.6214355948869223,0.0363636363636363,0.7746478873239436,2.9587567244471007,27.818181818181817,0.0,healthy,维持现有补货节奏,True,20260903,4.153846153846154,1.6251232694862383,0.3912333796911314,X,48,48,0,55,0.036458333333333336,0.0,2.0,4.0,0.0020456450046594413,0.9089348121628044,B,BX,312.29333333333335,4.856972077533943,0.0,44.37818181818182,常规监控
贝洛内-装饰摆件,贝洛内,装饰摆件,89.0,37.38,27,19,25,30,2670.0,93.45,2576.55,1121.4,2.0,178.0,23.42222222222222,22,24,0,2398.55,1277.1499999999996,0.5324675324675324,0.0666666666666666,0.5882352941176471,1.2808349146110058,66.0,0.0,healthy,维持现有补货节奏,True,20260903,2.3076923076923075,1.4935759876113537,0.6472162612982533,Y,27,27,0,30,0.031481481481481485,0.0,2.0,4.0,0.0020102350974786558,0.910945047260283,B,BY,875.5226666666666,1.4587286527514227,0.0,79.95166666666667,常规监控
Mon3tr-亚克力制品,Mon3tr,亚克力制品,48.0,16.8,25,17,18,51,2448.0,67.2,2380.8,856.8000000000001,2.0,48.0,18.444444444444443,24,48,0,2332.8,1476.0,0.632716049382716,0.0392156862745098,0.6986301369863014,2.765060240963856,42.35294117647059,0.0,healthy,维持现有补货节奏,True,20260903,3.8461538461538463,2.339734808553947,0.6083310502240262,Y,49,49,3,54,0.029591836734693882,0.061224489795918366,2.0,4.0,0.0019551297389665454,0.9129001769992495,B,BY,309.8666666666667,4.763339070567986,0.0,45.741176470588236,常规监控
死芒-装饰摆件,死芒,装饰摆件,89.0,37.38,28,20,25,29,2581.0,75.65,2505.35,1084.02,2.0,178.0,22.83333333333333,27,24,0,2327.35,1243.33,0.5342256214149139,0.0689655172413793,0.5576923076923077,1.27007299270073,83.79310344827586,0.0,healthy,维持现有补货节奏,True,20260903,2.076923076923077,2.0599975105785306,0.9918506532415147,Y,32,32,4,34,0.0328125,0.125,2.0,4.0,0.001950562070466302,0.9148507390697158,B,BY,853.5099999999999,1.456725755995829,0.0,80.25344827586207,常规监控
司霆惊蛰-亚克力制品,司霆惊蛰,亚克力制品,48.0,16.8,25,17,18,52,2496.0,110.4,2385.6,873.6,3.0,144.0,18.444444444444443,25,48,0,2241.6,1368.0,0.6102783725910065,0.0576923076923076,0.7123287671232876,2.819277108433735,43.26923076923077,0.0,healthy,维持现有补货节奏,True,20260903,3.8461538461538463,2.577018750615843,0.6700248751601192,Y,44,44,3,55,0.04318181818181818,0.06818181818181818,3.0,4.333333333333333,0.0018786946257147669,0.9167294336954306,B,BY,309.8666666666667,4.414802065404475,0.0,43.107692307692304,常规监控
塑心-亚克力制品,塑心,亚克力制品,48.0,16.8,24,16,18,47,2256.0,69.6,2186.4,789.6,1.0,0.0,18.166666666666668,27,48,0,2186.4,1396.8000000000002,0.6388583973655324,0.0212765957446808,0.6527777777777778,2.587155963302752,51.70212765957447,0.0,healthy,维持现有补货节奏,True,20260903,3.5384615384615383,2.3315011121372935,0.6589024882127134,Y,38,38,0,47,0.034210526315789476,0.0,1.0,7.0,0.0018324312676939536,0.9185618649631245,B,BY,305.20000000000005,4.576671035386632,0.0,46.51914893617022,常规监控
焰狐龙梓兰-亚克力制品,焰狐龙梓兰,亚克力制品,48.0,16.8,26,18,18,46,2208.0,79.2,2128.8,772.8000000000001,0.0,0.0,21.72222222222222,31,48,0,2128.8,1356.0,0.6369785794813979,0.0,0.6216216216216216,2.117647058823529,60.65217391304349,0.0,healthy,维持现有补货节奏,True,20260903,3.3076923076923075,2.5293153020997394,0.7646767192394561,Y,41,41,1,47,0.03902439024390244,0.024390243902439025,,,0.0017841564593244095,0.9203460214224489,B,BY,364.93333333333334,3.7157471684325905,0.0,46.27826086956522,常规监控
娜斯提-毛绒玩偶,娜斯提,毛绒玩偶,128.0,61.44,31,23,40,17,2176.0,70.4,2105.6,1044.48,0.0,0.0,25.92222222222222,37,22,0,2105.6,1061.12,0.503951367781155,0.0,0.320754716981132,0.6558079725675097,195.8823529411765,0.0,slow_moving,减少采购并测试促销清货,True,20260903,1.2307692307692308,1.1657505560686465,0.9471723268057752,Y,16,16,0,17,0.03125,0.0,,,0.0017647124392866761,0.9221107338617356,B,BY,1592.6613333333332,0.6662558936990999,0.0,123.85882352941177,滞销风险：停止补货并测试组合促销
结城理-亚克力制品,结城理,亚克力制品,48.0,16.8,25,17,18,48,2304.0,100.8,2203.2,806.4,3.0,144.0,20.7,24,46,0,2059.2,1252.7999999999995,0.6083916083916083,0.0625,0.676056338028169,2.318840579710145,45.0,0.0,healthy,维持现有补货节奏,True,20260903,3.6923076923076925,2.323238235187235,0.6292103553632095,Y,40,40,1,49,0.04625,0.025,3.0,4.0,0.0017258243992112098,0.9238365582609468,B,BY,347.76,3.6024844720496882,0.0,42.9,常规监控
黍-亚克力制品,黍,亚克力制品,48.0,16.8,26,18,18,45,2160.0,76.8,2083.2,756.0,2.0,48.0,20.766666666666666,31,48,0,2035.2,1279.1999999999998,0.6285377358490566,0.0444444444444444,0.6081081081081081,2.1669341894061,62.0,0.0,healthy,维持现有补货节奏,True,20260903,3.4615384615384617,2.4019223070763065,0.6938886664887107,Y,44,44,2,47,0.04090909090909091,0.045454545454545456,2.0,2.5,0.0017057098957238997,0.9255422681566707,B,BY,348.88,3.666590231598257,0.0,45.22666666666667,常规监控
佩佩-亚克力制品,佩佩,亚克力制品,48.0,16.8,24,16,18,44,2112.0,86.4,2025.6,739.2,0.0,0.0,19.53333333333333,28,48,0,2025.6,1286.4,0.6350710900473934,0.0,0.6111111111111112,2.252559726962457,57.27272727272727,0.0,healthy,维持现有补货节奏,True,20260903,3.3846153846153846,2.2560460078960247,0.6665590477874619,Y,39,39,1,45,0.043589743589743594,0.02564102564102564,,,0.0016976640943289756,0.9272399322509997,B,BY,328.15999999999997,3.920039005363238,0.0,46.03636363636363,常规监控
予愿安洁莉娜-通行证,予愿安洁莉娜,通行证,39.0,12.48,23,15,14,52,2028.0,48.75,1979.25,648.96,0.0,0.0,17.5,19,48,0,1979.25,1330.29,0.6721182266009852,0.0,0.7323943661971831,2.9714285714285715,32.88461538461539,0.0,healthy,维持现有补货节奏,True,20260903,4.0,2.9154759474226504,0.7288689868556626,Y,48,48,2,54,0.026041666666666668,0.041666666666666664,,,0.001658817959469108,0.9288987502104687,B,BY,218.4,6.0910714285714285,0.0,38.0625,常规监控
重岳-亚克力制品,重岳,亚克力制品,48.0,16.8,25,17,18,42,2016.0,76.8,1939.2,705.6,1.0,0.0,19.433333333333334,29,45,0,1939.2,1233.6,0.636138613861386,0.0238095238095238,0.6,2.1612349914236706,62.14285714285714,0.0,healthy,维持现有补货节奏,True,20260903,3.230769230769231,2.314945865236239,0.716530863049312,Y,38,38,2,45,0.038157894736842106,0.05263157894736842,1.0,4.0,0.0016252518817746592,0.9305240020922434,B,BY,326.48,3.778485665278118,0.0,46.17142857142857,常规监控
死芒-亚克力制品,死芒,亚克力制品,48.0,16.8,25,17,18,44,2112.0,96.0,2016.0,739.2,2.0,96.0,19.366666666666667,31,48,0,1920.0,1180.8,0.615,0.0454545454545454,0.6027397260273972,2.2719449225473323,63.409090909090914,0.0,healthy,维持现有补货节奏,True,20260903,3.3846153846153846,2.3287500774185546,0.6880397956009365,Y,38,38,1,46,0.04342105263157895,0.02631578947368421,2.0,3.5,0.001609160278984811,0.9321331623712282,B,BY,325.36,3.6292107204327513,0.0,43.63636363636363,常规监控
凯尔希·思衡托-通行证,凯尔希·思衡托,通行证,39.0,12.48,23,15,14,51,1989.0,83.85,1905.15,636.48,0.0,0.0,18.9,20,48,0,1905.15,1268.67,0.6659160696008188,0.0,0.7183098591549296,2.6984126984126986,35.294117647058826,0.0,healthy,维持现有补货节奏,True,20260903,3.923076923076923,2.4311018921995866,0.61969263918813,Y,45,45,0,51,0.04,0.0,,,0.0015967144299520381,0.9337298768011802,B,BY,235.87199999999999,5.3786375661375665,0.0,37.35588235294118,常规监控
凯尔希·思衡托-亚克力制品,凯尔希·思衡托,亚克力制品,48.0,16.8,27,19,18,42,2016.0,67.2,1948.8,705.6,1.0,48.0,21.244444444444444,38,48,0,1900.8,1195.1999999999998,0.6287878787878787,0.0238095238095238,0.56,1.9769874476987448,81.42857142857143,0.0,healthy,维持现有补货节奏,True,20260903,2.923076923076923,1.6052797503622467,0.549174651439716,Y,40,40,3,46,0.03625,0.075,1.0,6.0,0.0015930686761949629,0.9353229454773752,B,BY,356.9066666666667,3.3487746563060363,0.0,45.25714285714285,常规监控
真言-亚克力制品,真言,亚克力制品,48.0,16.8,25,17,18,41,1968.0,76.8,1891.2,688.8000000000001,1.0,0.0,21.288888888888888,35,48,0,1891.2,1202.4,0.6357868020304569,0.024390243902439,0.5616438356164384,1.9258872651357,76.82926829268293,0.0,healthy,维持现有补货节奏,True,20260903,3.0,1.8257418583505538,0.6085806194501846,Y,37,37,1,42,0.033783783783783786,0.02702702702702703,1.0,4.0,0.001585022874800039,0.9369079683521752,B,BY,357.6533333333333,3.3619147032508208,0.0,46.12682926829268,常规监控
维娜·维多利亚-通行证,维娜·维多利亚,通行证,39.0,12.48,23,15,14,50,1950.0,72.14999999999999,1877.85,624.0,3.0,78.0,16.633333333333333,24,48,0,1799.85,1175.85,0.6533044420368364,0.06,0.704225352112676,3.006012024048096,43.2,0.0,healthy,维持现有补货节奏,True,20260903,3.8461538461538463,2.577018750615843,0.6700248751601192,Y,46,46,1,51,0.03695652173913044,0.021739130434782608,3.0,5.0,0.0015084620459014646,0.9384164303980767,B,BY,207.584,5.664453907815631,0.0,35.997,常规监控
余-亚克力制品,余,亚克力制品,48.0,16.8,25,17,18,38,1824.0,69.6,1754.4,638.4,0.0,0.0,18.822222222222223,35,48,0,1754.4,1116.0,0.6361149110807113,0.0,0.5205479452054794,2.018890200708382,82.89473684210526,0.0,healthy,维持现有补货节奏,True,20260903,2.923076923076923,3.3030677271676416,1.1299968540310354,Z,36,36,1,39,0.041666666666666664,0.027777777777777776,,,0.001470370204922371,0.939886800602999,B,BZ,316.21333333333337,3.52926294484736,0.0,46.16842105263158,常规监控
荒芜拉普兰德-亚克力制品,荒芜拉普兰德,亚克力制品,48.0,16.8,25,17,18,40,1920.0,84.0,1836.0,672.0,2.0,96.0,18.977777777777774,31,46,0,1740.0,1068.0,0.6137931034482759,0.05,0.5633802816901409,2.107728337236534,69.75,0.0,healthy,维持现有补货节奏,True,20260903,3.076923076923077,2.139374459257443,0.6952966992586689,Y,36,36,1,41,0.041666666666666664,0.027777777777777776,2.0,3.0,0.001458301502829985,0.941345102105829,B,BY,318.8266666666666,3.3497825359652067,0.0,43.5,常规监控
缇缇-亚克力制品,缇缇,亚克力制品,48.0,16.8,23,15,18,38,1824.0,52.8,1771.2,638.4,1.0,48.0,18.822222222222223,10,24,0,1723.2,1084.8000000000002,0.6295264623955432,0.0263157894736842,0.8085106382978723,2.018890200708382,23.68421052631579,0.0,replenish_now,立即补货,True,20260903,2.8461538461538463,1.9513309067639728,0.6856027510251796,Y,35,35,1,39,0.03428571428571429,0.02857142857142857,1.0,3.0,0.001444221350388868,0.9427893234562179,B,BY,316.21333333333337,3.430595378647327,0.0,45.347368421052636,常规监控
