operator_id,operator,english_name,profession,subprofession,rarity,nation_id,group_id,team_id,source_kind,source_url,source_commit,observed_at,is_simulated
char_4218_aigis,埃癸斯,Aegis,SNIPER,skybreaker,TIER_5,,,sees,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_002_amiya,阿米娅,Amiya,CASTER,corecaster,TIER_5,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_405_absin,苦艾,Absinthe,CASTER,corecaster,TIER_5,ursus,,student,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_411_tomimi,特米米,Tomimi,CASTER,corecaster,TIER_5,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_466_qanik,雪绒,Qanipalaat,CASTER,corecaster,TIER_5,sami,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_166_skfire,天火,Skyfire,CASTER,splashcaster,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_306_leizi,惊蛰,Leizi,CASTER,chain,TIER_5,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_135_halo,星源,Astgenne,CASTER,chain,TIER_5,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_344_beewax,蜜蜡,Beeswax,CASTER,phalanx,TIER_5,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_373_lionhd,莱恩哈特,Leonhardt,CASTER,splashcaster,TIER_5,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_341_sntlla,寒檀,Santalla,CASTER,splashcaster,TIER_5,sami,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4031_liesel,复奏,Ripresa,CASTER,splashcaster,TIER_5,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_388_mint,薄绿,Mint,CASTER,phalanx,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_338_iris,爱丽丝,Iris,CASTER,mystic,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_297_hamoni,和弦,Harmonie,CASTER,mystic,TIER_5,victoria,tara,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4110_delphn,戴菲恩,Delphine,CASTER,mystic,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1011_lava2,炎狱炎熔,Lava the Purgatory,CASTER,splashcaster,TIER_5,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_489_serum,蚀清,Corroserum,CASTER,blastcaster,TIER_5,columbia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_446_aroma,阿罗玛,Aroma,CASTER,blastcaster,TIER_5,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4013_kjera,耶拉,Kjera,CASTER,funnel,TIER_5,kjerag,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4040_rockr,洛洛,Rockrock,CASTER,funnel,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4054_malist,至简,Minimalist,CASTER,funnel,TIER_5,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4236_tmslot,时隙,Timeslot,CASTER,funnel,TIER_5,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_499_kaitou,折光,Diamante,CASTER,primcaster,TIER_5,leithanien,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4081_warmy,温米,Warmy,CASTER,primcaster,TIER_5,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4198_christ,Miss.Christine,Miss.Christine,CASTER,primcaster,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4164_tecno,特克诺,Tecno,CASTER,soulcaster,TIER_5,bolivar,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_242_otter,梅尔,Mayer,SUPPORT,summoner,TIER_5,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_336_folivo,稀音,Scene,SUPPORT,summoner,TIER_5,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4140_lasher,衡沙,Sand Reckoner,SUPPORT,summoner,TIER_5,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_108_silent,赫默,Silence,MEDIC,physician,TIER_5,columbia,rhine,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_171_bldsk,华法琳,Warfarin,MEDIC,physician,TIER_5,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_345_folnic,亚叶,Folinic,MEDIC,physician,TIER_5,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4196_reckpr,录武官,Record Keeper,MEDIC,physician,TIER_5,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_348_ceylon,锡兰,Ceylon,MEDIC,healer,TIER_5,columbia,siesta,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_436_whispr,絮雨,Whisperain,MEDIC,healer,TIER_5,iberia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4173_nowell,诺威尔,Nowell,MEDIC,healer,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_402_tuye,图耶,Tuye,MEDIC,physician,TIER_5,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_473_mberry,桑葚,Mulberry,MEDIC,wandermedic,TIER_5,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_449_glider,蜜莓,Honeyberry,MEDIC,wandermedic,TIER_5,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4114_harold,哈洛德,Harold,MEDIC,wandermedic,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_1024_hbisc2,濯尘芙蓉,Hibiscus the Purifier,MEDIC,incantationmedic,TIER_5,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_494_vendla,刺玫,Vendela,MEDIC,incantationmedic,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4071_peper,明椒,Paprika,MEDIC,chainhealer,TIER_5,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4139_papyrs,莎草,Papyrus,MEDIC,chainhealer,TIER_5,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4224_turdus,乌啾,Укусик,MEDIC,chainhealer,TIER_5,ursus,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4222_taraxa,风絮,Taraxacum,MEDIC,watchman,TIER_5,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_148_nearl,临光,Nearl,TANK,guardian,TIER_5,,,followers,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_226_hmau,吽,Hung,TANK,guardian,TIER_5,lungmen,,lee,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4109_baslin,深律,Bassline,TANK,guardian,TIER_5,leithanien,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4143_sensi,森西,Senshi,TANK,guardian,TIER_5,,,laios,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_144_red,红,Projekt Red,SPECIAL,executor,TIER_5,rhodes,sweep,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_243_waaifu,槐琥,Waai Fu,SPECIAL,executor,TIER_5,lungmen,,lee,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_214_kafka,卡夫卡,Kafka,SPECIAL,executor,TIER_5,columbia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_455_nothin,乌有,Mr.Nothing,SPECIAL,merchant,TIER_5,yan,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4155_talr,裁度,Figurino,SPECIAL,merchant,TIER_5,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_107_liskam,雷蛇,Liskarm,TANK,shotprotector,TIER_5,columbia,blacksteel,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4137_udflow,深巡,Underflow,TANK,shotprotector,TIER_5,egir,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_201_moeshd,可颂,Croissant,TANK,protector,TIER_5,lungmen,penguin,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_325_bison,拜松,Bison,TANK,protector,TIER_5,lungmen,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_163_hpsts,火神,Vulcan,TANK,unyield,TIER_5,minos,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4207_branch,折桠,Веточки,TANK,unyield,TIER_5,ursus,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_378_asbest,石棉,Asbestos,TANK,artsprotector,TIER_5,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4025_aprot2,暮落,Shalem,TANK,artsprotector,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4047_pianst,车尔尼,Czerny,TANK,artsprotector,TIER_5,leithanien,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_457_blitz,闪击,Blitz,TANK,shotprotector,TIER_5,,,rainbow,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_304_zebra,暴雨,Heavyrain,TANK,protector,TIER_5,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_431_ashlok,灰毫,Ashlock,TANK,fortress,TIER_5,kazimierz,pinus,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_493_firwhl,火哨,Firewhistle,TANK,fortress,TIER_5,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_422_aurora,极光,Aurora,TANK,duelist,TIER_5,kjerag,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_464_cement,洋灰,Cement,TANK,duelist,TIER_5,rim,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4148_philae,菲莱,Philae,TANK,primprotector,TIER_5,sargon,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4225_tanya,裂响,Crackborne,TANK,primprotector,TIER_5,ursus,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_145_prove,普罗旺斯,Provence,SNIPER,closerange,TIER_5,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4006_melnte,玫拉,Melanite,SNIPER,closerange,TIER_5,columbia,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_158_milu,守林人,Firewatch,SNIPER,longrange,TIER_5,rhodes,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_218_cuttle,安哲拉,Andreana,SNIPER,longrange,TIER_5,egir,abyssal,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4014_lunacu,子月,Lunacub,SNIPER,longrange,TIER_5,siracusa,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_363_toddi,熔泉,Toddifons,SNIPER,siegesniper,TIER_5,victoria,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
char_4043_erato,埃拉托,Erato,SNIPER,siegesniper,TIER_5,minos,,,community_maintained_game_metadata,https://raw.githubusercontent.com/Kengxxiao/ArknightsGameData/0ef7f952dfd018392200157a5c79a6511ba69122/zh_CN/gamedata/excel/character_table.json,0ef7f952dfd018392200157a5c79a6511ba69122,2026-09-11T22:16:48+00:00,False
